rights_id,version_id,client_id,region_id,rights_type,start_date,end_date,is_active,territorial_restrictions,exclusivity_window_days
bf755b94-9f8a-4a21-ba5f-c2ef6e59888f,VER_TITLE_000371_004,CLIENT_00115,REG_003,Territorial,2025-12-21T22:32:42.320954,2026-12-01T22:32:42.320954,True,Country-specific,
9c0bbd59-b518-4a70-976a-4e50c84871a1,VER_TITLE_000371_005,CLIENT_00089,REG_048,Non-exclusive,2026-05-17T22:32:42.321005,2028-05-10T22:32:42.321005,True,Regional,154.0
f840f9db-6b26-4d4b-8eb4-f58fd5df3db7,VER_TITLE_000371_005,CLIENT_00065,REG_042,Territorial,2024-11-29T22:32:42.321032,2025-06-02T22:32:42.321032,False,None,
05b60c7f-fa00-49b7-ab68-08cf45584200,VER_TITLE_000371_005,CLIENT_00109,REG_042,Windowed,2025-12-15T22:32:42.321054,2027-03-10T22:32:42.321054,True,None,
d424a846-54f1-436d-99f4-8ad4264a5e81,VER_TITLE_000371_005,CLIENT_00053,REG_024,Windowed,2025-07-03T22:32:42.321077,2027-01-27T22:32:42.321077,True,Regional,268.0
db90545d-bf62-4d33-9aff-07365972d733,VER_TITLE_000372_000,CLIENT_00073,REG_039,Non-exclusive,2024-11-23T22:32:42.321120,2025-08-31T22:32:42.321120,False,None,
f60c1f67-9eba-4863-a312-6a965a36c16a,VER_TITLE_000372_001,CLIENT_00045,REG_008,Windowed,2023-12-18T22:32:42.321166,2025-01-02T22:32:42.321166,False,Country-specific,
474f5ba9-7b34-4ec9-8243-de1010706ca6,VER_TITLE_000372_001,CLIENT_00080,REG_020,Exclusive,2025-06-15T22:32:42.321191,2026-01-09T22:32:42.321191,False,None,
27844815-5069-41c4-955e-1add487aba33,VER_TITLE_000372_002,CLIENT_00180,REG_030,Territorial,2024-09-23T22:32:42.321233,2025-10-28T22:32:42.321233,False,Regional,
e1beff71-a3a5-4885-8d1d-8042e940f47b,VER_TITLE_000372_002,CLIENT_00169,REG_004,Exclusive,2026-03-13T22:32:42.321258,2028-02-15T22:32:42.321258,True,None,
de9b9541-d7dc-4f2a-8d3c-94262cf3ca55,VER_TITLE_000372_002,CLIENT_00020,REG_027,Exclusive,2023-11-17T22:32:42.321280,2025-10-12T22:32:42.321280,False,Country-specific,145.0
1f0742f0-69bf-443b-87c5-836b78352713,VER_TITLE_000372_002,CLIENT_00007,REG_032,Non-exclusive,2024-06-27T22:32:42.321301,2025-07-07T22:32:42.321301,False,Country-specific,364.0
b86a34ba-d025-4187-b1e4-36190a3c54e1,VER_TITLE_000372_003,CLIENT_00066,REG_042,Non-exclusive,2023-07-27T22:32:42.321360,2024-04-04T22:32:42.321360,False,None,318.0
1f308a38-8967-491c-a5fa-dd80d3711302,VER_TITLE_000372_003,CLIENT_00014,REG_020,Windowed,2023-11-26T22:32:42.321395,2025-05-14T22:32:42.321395,False,Country-specific,
fe2b6649-01d8-4480-819e-7ae31d30cc82,VER_TITLE_000372_003,CLIENT_00149,REG_033,Windowed,2024-06-15T22:32:42.321419,2025-06-17T22:32:42.321419,False,Regional,267.0
ac02c7fc-1c8e-4de9-b116-4f09f7b239e3,VER_TITLE_000372_003,CLIENT_00187,REG_023,Territorial,2025-06-14T22:32:42.321465,2026-03-03T22:32:42.321465,False,None,289.0
ad74a962-efa5-4d22-8e4b-43316516e29b,VER_TITLE_000372_003,CLIENT_00085,REG_003,Territorial,2026-03-05T22:32:42.321497,2027-07-26T22:32:42.321497,True,None,
12fc26c1-610e-4bb9-a72c-89889e020aad,VER_TITLE_000372_004,CLIENT_00033,REG_022,Windowed,2026-04-30T22:32:42.321548,2026-08-16T22:32:42.321548,True,Country-specific,
b6c762d8-d9b2-4020-8e95-0de34d8987ae,VER_TITLE_000372_004,CLIENT_00168,REG_032,Exclusive,2024-09-16T22:32:42.321576,2026-05-27T22:32:42.321576,True,None,180.0
69181849-fb8c-4c75-bc20-25e391f8c930,VER_TITLE_000372_004,CLIENT_00094,REG_005,Non-exclusive,2025-07-28T22:32:42.321599,2026-05-22T22:32:42.321599,False,Regional,232.0
483d10a7-6214-4b46-a2c4-f2a730781890,VER_TITLE_000373_000,CLIENT_00027,REG_006,Exclusive,2024-04-06T22:32:42.321642,2024-09-20T22:32:42.321642,False,Country-specific,
16364a93-b7c0-4c95-ae58-d11969cc360e,VER_TITLE_000373_001,CLIENT_00065,REG_018,Territorial,2025-04-19T22:32:42.321687,2026-02-21T22:32:42.321687,False,Country-specific,108.0
f55dbb2b-ba52-4edf-9d06-f10368e8b933,VER_TITLE_000373_001,CLIENT_00161,REG_033,Exclusive,2026-03-07T22:32:42.321723,2027-05-16T22:32:42.321723,True,Regional,351.0
474610e2-49b8-4e0d-bf31-88924ae488d6,VER_TITLE_000373_001,CLIENT_00148,REG_027,Exclusive,2024-12-15T22:32:42.321754,2025-08-27T22:32:42.321754,False,Country-specific,231.0
8b71db09-4732-4d4f-b29a-885f032de536,VER_TITLE_000373_001,CLIENT_00050,REG_015,Exclusive,2024-07-07T22:32:42.321778,2025-01-08T22:32:42.321778,False,Regional,
7e7c55ad-cdee-4f95-876c-50bc8c6efc25,VER_TITLE_000374_000,CLIENT_00069,REG_011,Windowed,2025-11-21T22:32:42.321822,2026-05-16T22:32:42.321822,False,Country-specific,263.0
00013767-6c4b-4d66-8067-72c20365b82a,VER_TITLE_000374_000,CLIENT_00030,REG_007,Territorial,2024-05-06T22:32:42.321849,2025-12-22T22:32:42.321849,False,Country-specific,
12e43279-70f6-4391-9c3f-3534256ee7e7,VER_TITLE_000374_000,CLIENT_00058,REG_020,Territorial,2023-12-26T22:32:42.321872,2025-05-22T22:32:42.321872,False,Regional,64.0
cb97b4bd-c5c2-4c92-a94d-a8ad953dad72,VER_TITLE_000374_001,CLIENT_00128,REG_021,Exclusive,2024-01-06T22:32:42.321916,2025-02-03T22:32:42.321916,False,None,
983537d5-3aac-46f4-97ea-8e017800bb19,VER_TITLE_000374_001,CLIENT_00007,REG_026,Windowed,2025-08-27T22:32:42.321942,2026-05-30T22:32:42.321942,True,Country-specific,130.0
eec5434e-2682-4dd8-b950-e33b3720ebed,VER_TITLE_000374_001,CLIENT_00029,REG_024,Exclusive,2026-01-01T22:32:42.321965,2027-02-25T22:32:42.321965,True,Country-specific,294.0
6975ac08-9c88-49d3-a0a0-ac2f43a11e3d,VER_TITLE_000374_001,CLIENT_00089,REG_032,Non-exclusive,2023-08-29T22:32:42.321986,2025-06-04T22:32:42.321986,False,Country-specific,
4416b0c6-0132-4f21-bd20-d6276d370564,VER_TITLE_000374_001,CLIENT_00004,REG_027,Exclusive,2025-08-01T22:32:42.322007,2027-03-31T22:32:42.322007,True,Regional,
5a537fd1-b4f9-4c3e-aed3-5ddbe21fe860,VER_TITLE_000374_002,CLIENT_00033,REG_010,Exclusive,2026-05-09T22:32:42.322049,2026-08-16T22:32:42.322049,True,None,103.0
15931e6a-8462-4441-8882-6e3be0c1dcc0,VER_TITLE_000374_002,CLIENT_00007,REG_011,Territorial,2024-02-22T22:32:42.322075,2024-07-03T22:32:42.322075,False,Regional,169.0
ad446c4f-7952-4050-9b74-b36df7889ab0,VER_TITLE_000374_002,CLIENT_00198,REG_032,Windowed,2025-09-17T22:32:42.322097,2027-04-04T22:32:42.322097,True,Country-specific,
b04fcd39-448c-46d5-befd-82f74d34a61b,VER_TITLE_000374_002,CLIENT_00034,REG_009,Territorial,2023-06-07T22:32:42.322118,2024-03-26T22:32:42.322118,False,None,282.0
7df34fd7-dc3c-472d-8498-1eb1fe423c31,VER_TITLE_000374_002,CLIENT_00138,REG_005,Exclusive,2024-07-20T22:32:42.322139,2026-01-07T22:32:42.322139,False,None,80.0
0eefc123-460c-4a83-bc7d-b8893d3626c2,VER_TITLE_000374_003,CLIENT_00075,REG_048,Windowed,2025-04-17T22:32:42.322182,2026-11-26T22:32:42.322182,True,None,
dfb08941-ee2e-4e2b-af26-03a4cb74c802,VER_TITLE_000374_003,CLIENT_00161,REG_020,Exclusive,2026-03-17T22:32:42.322209,2027-05-22T22:32:42.322209,True,Regional,
6a5d5219-507e-4ea6-98fa-05ba8c631085,VER_TITLE_000374_003,CLIENT_00109,REG_005,Windowed,2024-08-07T22:32:42.322231,2025-10-29T22:32:42.322231,False,Country-specific,223.0
1fee6473-5f16-4cce-9960-6c5729759930,VER_TITLE_000374_003,CLIENT_00138,REG_009,Territorial,2023-06-17T22:32:42.322254,2024-12-04T22:32:42.322254,False,Country-specific,164.0
780cda4f-9175-4285-b318-5144f486bceb,VER_TITLE_000374_004,CLIENT_00047,REG_022,Non-exclusive,2024-10-05T22:32:42.322296,2026-01-24T22:32:42.322296,False,None,
83a359b7-2d7a-4ba5-a6a2-13e66f59be01,VER_TITLE_000374_004,CLIENT_00085,REG_012,Exclusive,2025-07-06T22:32:42.322323,2026-09-16T22:32:42.322323,True,Country-specific,54.0
cabeabe2-a540-4f58-8736-ffe3a294a987,VER_TITLE_000374_004,CLIENT_00183,REG_003,Exclusive,2024-12-31T22:32:42.322345,2025-05-05T22:32:42.322345,False,Country-specific,
fea0f549-675c-4288-8302-c045f588ad29,VER_TITLE_000374_004,CLIENT_00053,REG_018,Non-exclusive,2024-10-31T22:32:42.322367,2025-03-21T22:32:42.322367,False,Regional,
db526444-52dc-465c-9ffc-0007d2ae3446,VER_TITLE_000374_004,CLIENT_00160,REG_003,Windowed,2025-07-30T22:32:42.322387,2027-05-24T22:32:42.322387,True,Regional,159.0
900e875a-4f2a-462d-85cd-3399a50e8741,VER_TITLE_000374_005,CLIENT_00039,REG_046,Territorial,2024-04-26T22:32:42.322429,2025-10-25T22:32:42.322429,False,None,172.0
fb719ced-1f1f-44eb-8f14-8e774e261417,VER_TITLE_000374_005,CLIENT_00109,REG_013,Windowed,2024-11-30T22:32:42.322455,2025-09-30T22:32:42.322455,False,None,208.0
f074f60b-bd33-4641-81b0-aaf4f63659ed,VER_TITLE_000374_005,CLIENT_00115,REG_034,Windowed,2024-12-03T22:32:42.322477,2026-02-25T22:32:42.322477,False,Country-specific,288.0
5b4457e5-5a5b-4b7b-b893-18f6eb4ee54f,VER_TITLE_000374_005,CLIENT_00088,REG_012,Non-exclusive,2023-09-09T22:32:42.322498,2025-08-12T22:32:42.322498,False,Country-specific,
e70dff8e-c9ac-4e4f-910b-ba52d6ee5377,VER_TITLE_000375_000,CLIENT_00092,REG_014,Territorial,2026-04-02T22:32:42.322538,2027-07-27T22:32:42.322538,True,None,219.0
a3603d6a-3f1a-4709-bb12-b00f3a55355e,VER_TITLE_000375_000,CLIENT_00084,REG_007,Non-exclusive,2025-09-10T22:32:42.322565,2026-05-31T22:32:42.322565,True,None,232.0
a4bb6534-573c-4638-8d0f-94e7b2e93899,VER_TITLE_000375_000,CLIENT_00093,REG_006,Non-exclusive,2023-11-15T22:32:42.322587,2024-02-21T22:32:42.322587,False,Country-specific,
fa8ab95e-9440-4e38-8df8-7d1f4af104cc,VER_TITLE_000375_000,CLIENT_00099,REG_036,Territorial,2024-10-23T22:32:42.322664,2025-07-25T22:32:42.322664,False,None,
74c60bf2-6cde-46c6-bb6a-881ff9a951aa,VER_TITLE_000375_001,CLIENT_00020,REG_003,Exclusive,2025-07-11T22:32:42.322720,2026-07-05T22:32:42.322720,True,None,327.0
ce425cbf-c80e-4c27-b907-9ae703a9f5d9,VER_TITLE_000375_002,CLIENT_00073,REG_029,Territorial,2025-07-04T22:32:42.322770,2025-10-31T22:32:42.322770,False,Regional,66.0
5050d938-496f-4b53-9e7f-b0e9c765b191,VER_TITLE_000375_002,CLIENT_00113,REG_027,Exclusive,2025-09-29T22:32:42.322796,2027-01-30T22:32:42.322796,True,Country-specific,216.0
ae59e657-dbca-4809-969b-84d63a4c10e3,VER_TITLE_000375_003,CLIENT_00147,REG_037,Territorial,2024-12-19T22:32:42.322840,2026-06-27T22:32:42.322840,True,Country-specific,187.0
9f662a01-5fbe-40fe-a3ad-60334f0ec869,VER_TITLE_000375_003,CLIENT_00016,REG_042,Non-exclusive,2026-01-16T22:32:42.322866,2026-07-22T22:32:42.322866,True,None,144.0
7ee3aa27-97c8-4366-a480-8bdb251f14aa,VER_TITLE_000375_003,CLIENT_00015,REG_011,Exclusive,2026-01-05T22:32:42.322889,2027-03-16T22:32:42.322889,True,None,
c6fa4335-c352-4ef0-b2b3-25096421e2de,VER_TITLE_000375_003,CLIENT_00178,REG_011,Exclusive,2025-06-08T22:32:42.322912,2026-08-26T22:32:42.322912,True,None,189.0
808eab90-c8d4-4a84-bdf9-3c98fc87eca8,VER_TITLE_000375_003,CLIENT_00132,REG_026,Windowed,2023-08-05T22:32:42.322934,2025-04-30T22:32:42.322934,False,None,39.0
6e89ee2f-29ef-487c-a85a-3acd4466ce48,VER_TITLE_000376_000,CLIENT_00041,REG_026,Exclusive,2025-05-19T22:32:42.322977,2026-12-22T22:32:42.322977,True,None,302.0
850fbc9f-3ff0-4fe6-9054-a0c528c405da,VER_TITLE_000376_000,CLIENT_00069,REG_028,Windowed,2024-11-26T22:32:42.323009,2025-10-02T22:32:42.323009,False,Regional,
56fc99e5-d8a4-4647-b5d5-e13c8ef2b34e,VER_TITLE_000376_000,CLIENT_00050,REG_024,Non-exclusive,2025-04-14T22:32:42.323032,2026-08-31T22:32:42.323032,True,Country-specific,
f72088a2-c60e-497a-97b2-664d4ec853e9,VER_TITLE_000376_000,CLIENT_00089,REG_029,Windowed,2025-08-29T22:32:42.323053,2026-05-18T22:32:42.323053,False,Country-specific,84.0
eec4724e-4f09-4d7f-8336-f7ab212ddc00,VER_TITLE_000376_001,CLIENT_00066,REG_040,Exclusive,2025-03-04T22:32:42.323104,2026-01-26T22:32:42.323104,False,Regional,
6b30aa35-d655-4a40-8caf-b44f519c25cf,VER_TITLE_000376_001,CLIENT_00093,REG_050,Windowed,2024-08-24T22:32:42.323136,2025-10-17T22:32:42.323136,False,None,352.0
8a052ee5-67a9-4c3f-b131-8afbd1894ce9,VER_TITLE_000376_001,CLIENT_00163,REG_037,Non-exclusive,2026-05-13T22:32:42.323161,2027-07-18T22:32:42.323161,True,None,
30412a48-3eaf-4733-893e-de66c13e4475,VER_TITLE_000376_001,CLIENT_00110,REG_043,Windowed,2023-06-20T22:32:42.323185,2025-01-01T22:32:42.323185,False,Country-specific,
b7ad11e9-f455-4960-b36b-f7c37aff4ec1,VER_TITLE_000376_002,CLIENT_00166,REG_002,Territorial,2024-08-27T22:32:42.323236,2026-06-09T22:32:42.323236,True,None,
e2d78106-7cbf-4a89-851d-0561e933f539,VER_TITLE_000376_003,CLIENT_00065,REG_040,Territorial,2025-06-01T22:32:42.323287,2025-12-08T22:32:42.323287,False,Regional,
1c6e0b3b-a957-45b5-a122-501944fb41d7,VER_TITLE_000377_000,CLIENT_00113,REG_025,Territorial,2025-01-23T22:32:42.323359,2026-11-30T22:32:42.323359,True,Regional,221.0
b91eec90-f431-48c4-90eb-6991c6d1e09c,VER_TITLE_000377_000,CLIENT_00103,REG_012,Non-exclusive,2023-05-29T22:32:42.323425,2024-04-27T22:32:42.323425,False,None,204.0
8680ff14-254b-4400-8e4a-3772e395790d,VER_TITLE_000377_000,CLIENT_00019,REG_034,Windowed,2026-01-26T22:32:42.323464,2027-11-02T22:32:42.323464,True,Country-specific,
40365414-5306-4482-a71f-940487ebc02a,VER_TITLE_000377_001,CLIENT_00098,REG_023,Territorial,2024-11-10T22:32:42.323516,2026-01-27T22:32:42.323516,False,Regional,313.0
fc72de7d-8661-414b-bcb6-d0234e6debed,VER_TITLE_000377_001,CLIENT_00109,REG_044,Non-exclusive,2025-01-20T22:32:42.323544,2025-09-21T22:32:42.323544,False,Regional,
82095255-7de8-4926-b498-c5466e73158c,VER_TITLE_000377_001,CLIENT_00028,REG_032,Windowed,2023-09-15T22:32:42.323567,2024-04-03T22:32:42.323567,False,None,46.0
be29f388-6938-4924-b824-83b458f7eac6,VER_TITLE_000377_001,CLIENT_00030,REG_020,Exclusive,2023-10-27T22:32:42.323590,2024-11-20T22:32:42.323590,False,Country-specific,
7274dedd-daa1-4cc3-84b9-34baa160a210,VER_TITLE_000377_001,CLIENT_00088,REG_019,Territorial,2024-02-07T22:32:42.323611,2025-07-25T22:32:42.323611,False,Regional,
ae59e8b2-e95e-47c3-8343-655ae55e9d88,VER_TITLE_000377_002,CLIENT_00094,REG_039,Territorial,2023-12-31T22:32:42.323657,2024-04-29T22:32:42.323657,False,None,80.0
838e3afa-206d-4f7a-a853-bb8211b5cdd0,VER_TITLE_000377_002,CLIENT_00150,REG_028,Territorial,2026-04-17T22:32:42.323682,2027-09-22T22:32:42.323682,True,Country-specific,78.0
71c64ab3-5cb7-4fcd-910e-a26241c395e4,VER_TITLE_000377_002,CLIENT_00001,REG_024,Territorial,2024-02-16T22:32:42.323704,2025-06-14T22:32:42.323704,False,Regional,75.0
0ecc2c65-3151-45aa-a7ef-9168aca3bca1,VER_TITLE_000377_003,CLIENT_00129,REG_032,Non-exclusive,2026-03-03T22:32:42.323748,2027-02-08T22:32:42.323748,True,Country-specific,
38a7fad9-5307-4dc4-b951-274f39334492,VER_TITLE_000377_004,CLIENT_00089,REG_018,Territorial,2024-04-15T22:32:42.323792,2026-02-26T22:32:42.323792,False,Regional,
ee861940-5212-4315-9952-0f6785212e44,VER_TITLE_000377_004,CLIENT_00187,REG_046,Territorial,2025-12-25T22:32:42.323817,2027-08-26T22:32:42.323817,True,None,332.0
7b922120-a340-4036-9f3d-4262fec2a5ae,VER_TITLE_000377_004,CLIENT_00114,REG_006,Windowed,2025-05-04T22:32:42.323840,2025-11-02T22:32:42.323840,False,None,
ce90ea66-0a3a-4cbd-a1bd-85a510fbd075,VER_TITLE_000377_004,CLIENT_00081,REG_012,Territorial,2025-05-17T22:32:42.323860,2026-04-02T22:32:42.323860,False,None,152.0
f5201eaa-9d9a-4d50-9a89-7997e3d5a9ba,VER_TITLE_000377_005,CLIENT_00157,REG_034,Exclusive,2024-10-13T22:32:42.323902,2025-10-18T22:32:42.323902,False,None,
bdac2b9e-f0ba-4a43-85cc-88aeaa4b43c8,VER_TITLE_000378_000,CLIENT_00095,REG_035,Non-exclusive,2025-06-17T22:32:42.323947,2027-01-11T22:32:42.323947,True,None,
c2ab78f4-5640-4135-9503-93a77974903a,VER_TITLE_000378_000,CLIENT_00001,REG_029,Exclusive,2025-07-18T22:32:42.323971,2027-03-05T22:32:42.323971,True,Regional,42.0
944e0db8-6d3a-41b1-a290-fb0fba1b711b,VER_TITLE_000378_000,CLIENT_00100,REG_022,Non-exclusive,2025-01-23T22:32:42.323994,2026-08-13T22:32:42.323994,True,None,291.0
a30c2e30-a6ba-4289-b9db-c608fb753663,VER_TITLE_000378_000,CLIENT_00132,REG_039,Non-exclusive,2024-10-20T22:32:42.324016,2025-09-15T22:32:42.324016,False,Country-specific,218.0
08a3c46d-f8a5-4f8b-9b7d-d66c711a8b80,VER_TITLE_000378_001,CLIENT_00081,REG_002,Exclusive,2024-05-14T22:32:42.324058,2026-05-01T22:32:42.324058,False,None,
2f7f60f6-0c1a-46ab-b04a-27daafbcbc93,VER_TITLE_000378_001,CLIENT_00027,REG_007,Exclusive,2025-06-23T22:32:42.324083,2026-01-22T22:32:42.324083,False,None,85.0
adc8d485-82d5-426e-8360-57fe45a7685f,VER_TITLE_000378_001,CLIENT_00113,REG_015,Exclusive,2023-09-18T22:32:42.324105,2023-12-24T22:32:42.324105,False,None,346.0
717fef4c-b65e-4d84-96cd-e688219b6503,VER_TITLE_000378_001,CLIENT_00058,REG_029,Territorial,2024-09-30T22:32:42.324126,2026-09-27T22:32:42.324126,True,Regional,252.0
15d45323-ccc5-4027-ab95-c25d18d5b03c,VER_TITLE_000379_000,CLIENT_00074,REG_005,Non-exclusive,2024-07-30T22:32:42.324168,2025-12-18T22:32:42.324168,False,None,
b84c1661-5e4c-4f90-bba1-bbbd1a42a96f,VER_TITLE_000379_001,CLIENT_00056,REG_045,Non-exclusive,2026-01-12T22:32:42.324213,2027-04-04T22:32:42.324213,True,Regional,116.0
ecdb42b4-3608-48ca-bee7-bc4df088c11a,VER_TITLE_000380_000,CLIENT_00090,REG_040,Windowed,2024-11-10T22:32:42.324257,2025-12-23T22:32:42.324257,False,Country-specific,263.0
db9a6c04-0979-4541-8bec-993a37dea3ae,VER_TITLE_000381_000,CLIENT_00103,REG_029,Non-exclusive,2025-07-04T22:32:42.324301,2026-08-23T22:32:42.324301,True,Country-specific,
8c0c0cb5-4184-4196-884c-edb6e11daae8,VER_TITLE_000381_001,CLIENT_00113,REG_012,Exclusive,2025-08-03T22:32:42.324343,2026-12-20T22:32:42.324343,True,None,
0ecca2a3-cda2-4f9d-8523-1db8bcee2821,VER_TITLE_000381_001,CLIENT_00067,REG_048,Territorial,2023-09-08T22:32:42.324369,2025-01-10T22:32:42.324369,False,Regional,102.0
ecfac9d8-bf05-4e4e-b032-bbab0532d021,VER_TITLE_000381_001,CLIENT_00179,REG_035,Territorial,2025-07-24T22:32:42.324391,2027-07-06T22:32:42.324391,True,None,
d4cfca0f-0546-4d0a-9c23-757997fa9ff1,VER_TITLE_000381_001,CLIENT_00057,REG_019,Windowed,2024-01-03T22:32:42.324412,2025-06-14T22:32:42.324412,False,Country-specific,
b4e5b6c3-3b54-4eae-8bbb-8fdf145163be,VER_TITLE_000382_000,CLIENT_00071,REG_021,Territorial,2025-12-23T22:32:42.324451,2026-06-13T22:32:42.324451,True,None,254.0
3f4d3f63-38f2-4213-abfe-539201ad9e1a,VER_TITLE_000382_000,CLIENT_00183,REG_050,Exclusive,2025-09-12T22:32:42.324476,2026-12-01T22:32:42.324476,True,None,100.0
92780117-5a95-4e54-91c2-6f3936706e10,VER_TITLE_000382_000,CLIENT_00061,REG_007,Windowed,2025-12-09T22:32:42.324498,2027-10-16T22:32:42.324498,True,None,55.0
43695bbc-d6e5-4edc-8ffb-442595fc1a9c,VER_TITLE_000382_001,CLIENT_00070,REG_008,Territorial,2025-01-09T22:32:42.324538,2025-08-17T22:32:42.324538,False,None,
4af85952-b75d-4cf2-bbd0-093e2808b16d,VER_TITLE_000382_001,CLIENT_00106,REG_020,Exclusive,2026-01-22T22:32:42.324561,2026-10-14T22:32:42.324561,True,None,300.0
60460e52-8342-4f47-b006-f190218795d2,VER_TITLE_000382_002,CLIENT_00089,REG_021,Exclusive,2025-08-07T22:32:42.324602,2026-08-21T22:32:42.324602,True,Regional,
4eb637c3-4357-4c11-b047-5308e87e024e,VER_TITLE_000382_002,CLIENT_00103,REG_005,Territorial,2025-02-28T22:32:42.324627,2025-07-23T22:32:42.324627,False,Regional,317.0
3d00ac13-f342-445f-bd32-4a2ee18d328b,VER_TITLE_000382_002,CLIENT_00015,REG_011,Non-exclusive,2026-04-29T22:32:42.324714,2027-10-20T22:32:42.324714,True,Country-specific,
5195709d-03fd-4f0e-a62e-1e35ec94b120,VER_TITLE_000382_002,CLIENT_00178,REG_017,Exclusive,2024-06-27T22:32:42.324743,2025-01-07T22:32:42.324743,False,None,104.0
8898ac35-56cb-4340-b45e-9affc9ab6b8f,VER_TITLE_000382_002,CLIENT_00074,REG_024,Windowed,2024-06-05T22:32:42.324767,2025-07-30T22:32:42.324767,False,Regional,
4e43ab65-22f9-4c62-8984-c06dd2590beb,VER_TITLE_000382_003,CLIENT_00132,REG_047,Territorial,2024-05-16T22:32:42.324822,2025-11-11T22:32:42.324822,False,Country-specific,120.0
65e49a46-862d-485d-ac09-c20103f89542,VER_TITLE_000383_000,CLIENT_00149,REG_031,Exclusive,2024-08-09T22:32:42.324873,2026-01-12T22:32:42.324873,False,None,64.0
48525393-ea38-4de1-b67f-217661c58ca5,VER_TITLE_000383_000,CLIENT_00124,REG_030,Exclusive,2024-03-15T22:32:42.324900,2025-08-06T22:32:42.324900,False,Country-specific,
88be2ed9-e75b-4bf5-ba5d-bf6d0a0dbb13,VER_TITLE_000383_000,CLIENT_00069,REG_029,Territorial,2024-02-28T22:32:42.324921,2024-11-16T22:32:42.324921,False,Regional,53.0
567da797-b6df-486c-88bf-42bb02fa208f,VER_TITLE_000383_001,CLIENT_00161,REG_004,Non-exclusive,2026-02-12T22:32:42.324968,2027-02-14T22:32:42.324968,True,None,227.0
e338dd78-c91f-43ed-a5b1-c979655990ab,VER_TITLE_000383_001,CLIENT_00108,REG_004,Windowed,2025-06-26T22:32:42.324995,2025-12-30T22:32:42.324995,False,Regional,236.0
081abec6-c069-45cc-a0fe-8913f1e840a2,VER_TITLE_000383_001,CLIENT_00013,REG_049,Territorial,2023-12-15T22:32:42.325018,2025-07-20T22:32:42.325018,False,Regional,
d7c10846-bd68-4080-98c8-c40134cabb5a,VER_TITLE_000383_001,CLIENT_00161,REG_035,Exclusive,2025-07-03T22:32:42.325039,2027-03-29T22:32:42.325039,True,Country-specific,269.0
189a47c1-948c-4078-a5cf-fc60a9a29cf6,VER_TITLE_000383_001,CLIENT_00092,REG_007,Territorial,2024-12-01T22:32:42.325062,2025-08-05T22:32:42.325062,False,Regional,
51930b1b-1f93-4237-9609-0dc51aec2e10,VER_TITLE_000383_002,CLIENT_00102,REG_031,Non-exclusive,2025-08-01T22:32:42.325107,2027-02-26T22:32:42.325107,True,None,129.0
2d86d0b7-d4fe-4f4b-812b-4c54ade6515f,VER_TITLE_000383_002,CLIENT_00011,REG_036,Exclusive,2024-12-23T22:32:42.325133,2025-09-06T22:32:42.325133,False,Regional,195.0
66b6d5d4-e9db-4042-9025-f4497c014a15,VER_TITLE_000383_002,CLIENT_00134,REG_009,Non-exclusive,2024-04-25T22:32:42.325157,2025-12-29T22:32:42.325157,False,Regional,
e5f5726a-695d-4e7c-abc6-fbc1132f67ad,VER_TITLE_000384_000,CLIENT_00034,REG_036,Windowed,2026-04-26T22:32:42.325200,2027-05-20T22:32:42.325200,True,Regional,
54f218ac-753b-450f-ad4b-980ce19b2c28,VER_TITLE_000384_000,CLIENT_00134,REG_050,Exclusive,2025-05-21T22:32:42.325225,2027-05-12T22:32:42.325225,True,Regional,122.0
397cfaad-759e-4c9a-98f3-957833068773,VER_TITLE_000385_000,CLIENT_00058,REG_028,Windowed,2023-10-30T22:32:42.325331,2025-02-24T22:32:42.325331,False,Country-specific,
12d66630-d671-46eb-a5f7-0a3d5ff07d3e,VER_TITLE_000385_000,CLIENT_00183,REG_032,Exclusive,2025-08-26T22:32:42.325377,2026-01-13T22:32:42.325377,False,None,
c2e06f42-ba35-4c9f-84f0-781c0bbfd197,VER_TITLE_000385_000,CLIENT_00082,REG_025,Windowed,2025-06-27T22:32:42.325408,2026-12-10T22:32:42.325408,True,Regional,
5921d90e-d11f-450f-aaa1-a014279ba1ed,VER_TITLE_000385_001,CLIENT_00074,REG_034,Non-exclusive,2023-08-05T22:32:42.325460,2024-04-08T22:32:42.325460,False,None,
d38f3de5-4100-40d3-8ef7-49ea28bae594,VER_TITLE_000385_001,CLIENT_00176,REG_014,Windowed,2024-01-20T22:32:42.325488,2025-06-23T22:32:42.325488,False,None,
1ecab341-2d4b-4975-823d-4063a54720b4,VER_TITLE_000385_001,CLIENT_00033,REG_023,Non-exclusive,2026-02-10T22:32:42.325511,2027-08-03T22:32:42.325511,True,Regional,
c3ce1e43-27d1-4d4f-abbb-bdf5022d598a,VER_TITLE_000385_001,CLIENT_00074,REG_048,Windowed,2024-04-14T22:32:42.325533,2026-01-27T22:32:42.325533,False,Regional,
63297692-5d64-4c8c-bfdf-4b52ecff4f76,VER_TITLE_000386_000,CLIENT_00088,REG_047,Territorial,2024-03-17T22:32:42.325577,2025-02-07T22:32:42.325577,False,None,83.0
06891d97-d662-4764-8625-98ea17662d67,VER_TITLE_000386_000,CLIENT_00160,REG_032,Exclusive,2024-11-18T22:32:42.325605,2025-10-12T22:32:42.325605,False,Regional,
